0.000000000000000,4.811597608372590
0.002,4.80661961831685
0.004,4.8016416282611
0.006,4.79666363820538
0.008,4.79168564814963
0.01,4.78670765809389
0.012,4.78172966803816
0.014,4.77675167798242
0.016,4.77177368792668
0.018,4.76679569787095
0.02,4.76181770781521
0.022,4.75683971775946
0.024,4.75186172770374
0.026,4.74688373764799
0.028,4.74190574759225
0.03,4.73692775753652
0.032,4.73194976748078
0.034,4.72697177742504
0.036,4.72199378736931
0.038,4.71701579731357
0.04,4.71203780725783
0.042,4.7070598172021
0.044,4.70208182714635
0.046,4.69710383709062
0.048,4.69212584703488
0.05,4.68714785697914
0.052,4.6821698669234
0.054,4.67719187686767
0.056,4.67221388681193
0.058,4.6672358967562
0.06,4.66225790670045
0.062,4.65727991664471
0.064,4.65230192658898
0.066,4.64732393653324
0.068,4.64234594647751
0.07,4.63736795642177
0.072,4.63238996636603
0.074,4.62741197631029
0.076,4.62243398625455
0.078,4.61745599619882
0.08,4.61247800614308
0.082,4.60750001608734
0.084,4.6025220260316
0.086,4.59754403597587
0.088,4.59256604592013
0.09,4.5875880558644
0.092,4.58261006580865
0.094,4.57763207575291
0.096,4.57265408569718
0.098,4.56767609564144
0.1,4.56269810558571
0.102,4.55772011552997
0.104,4.55274212547423
0.106,4.54776413541849
0.108,4.54278614536275
0.11,4.53780815530701
0.112,4.53283016525129
0.114,4.52785217519555
0.116,4.5228741851398
0.118,4.51789619508406
0.12,4.51291820502833
0.122,4.50794021497259
0.124,4.50296222491685
0.126,4.49798423486112
0.128,4.49300624480538
0.13,4.48802825474964
0.132,4.4830502646939
0.134,4.47807227463817
0.136,4.47309428458243
0.138,4.46811629452669
0.14,4.46313830447095
0.142,4.45816031441522
0.144,4.45318232435948
0.145999999999999,4.44820433430374
0.147999999999999,4.443226344248
0.149999999999999,4.43824835419227
0.152,4.43327036413653
0.154,4.42829237408079
0.156,4.42331438402505
0.158,4.41833639396931
0.16,4.41335840391358
0.162,4.40838041385784
0.164,4.4034024238021
0.166,4.39842443374637
0.168,4.39344644369063
0.17,4.38846845363489
0.172,4.38349046357915
0.174,4.37851247352342
0.175999999999999,4.37353448346767
0.177999999999999,4.36855649341194
0.179999999999999,4.36357850335621
0.182,4.35860051330046
0.184,4.35362252324473
0.186,4.34864453318899
0.188,4.34366654313325
0.19,4.33868855307751
0.192,4.33371056302178
0.194,4.32873257296604
0.196,4.3237545829103
0.198,4.31877659285456
0.2,4.31379860279883
0.202,4.30882061274309
0.204,4.30384262268735
0.206,4.29886463263161
0.208,4.29388664257588
0.209999999999999,4.28890865252014
0.211999999999999,4.2839306624644
0.214,4.27895267240866
0.216,4.27397468235293
0.218,4.26899669229719
0.22,4.26401870224145
0.222,4.25904071218571
0.224,4.25406272212997
0.226,4.24908473207424
0.228,4.2441067420185
0.23,4.23912875196276
0.232,4.23415076190702
0.234,4.22917277185129
0.236,4.22419478179555
0.238,4.21982040433704
0.239999999999999,4.2163286122011
0.241999999999999,4.21283682006515
0.243999999999999,4.2093450279292
0.246,4.20585323579325
0.248,4.2023614436573
0.25,4.19886965152136
0.252,4.19650725735419
0.254,4.19440486932444
0.256,4.19230248129469
0.258,4.19020009326493
0.26,4.18809770523518
0.262,4.18599531720543
0.264,4.18406153249032
0.266,4.18272697331299
0.268,4.18139241413566
0.27,4.18005785495832
0.272,4.17872329578099
0.274,4.17738873660366
0.276,4.17605417742633
0.278,4.17496006510716
0.28,4.17400941990477
0.282,4.17305877470238
0.284,4.1721081295
0.286,4.17115748429761
0.288,4.17020683909522
0.289999999999999,4.16925860883213
0.291999999999999,4.16838109042532
0.293999999999999,4.16750357201851
0.295999999999999,4.1666260536117
0.297999999999999,4.1657485352049
0.299999999999999,4.16487101679809
0.301999999999999,4.16399349839128
0.303999999999999,4.16304362688154
0.305999999999999,4.16200157368814
0.308,4.16095952049475
0.31,4.15991746730135
0.312,4.15887541410795
0.314,4.15783336091455
0.316,4.15679130772115
0.318,4.15517668974231
0.32,4.1534582162146
0.322,4.1517397426869
0.324,4.15002126915919
0.326,4.14830279563148
0.328,4.14658432210377
0.33,4.14474550514019
0.332,4.1425517087293
0.334,4.14035791231841
0.336,4.13816411590752
0.338,4.13597031949663
0.34,4.13377652308574
0.342,4.13158272667485
0.344,4.12913558443423
0.346,4.126557873991
0.348,4.12398016354777
0.35,4.12140245310454
0.351999999999999,4.11882474266131
0.353999999999999,4.11624703221808
0.355999999999999,4.11364009075414
0.357999999999999,4.11062362103167
0.359999999999999,4.10760715130921
0.361999999999999,4.10459068158674
0.363999999999999,4.10157421186427
0.365999999999999,4.0985577421418
0.367999999999999,4.09554127241933
0.37,4.09256806989335
0.372,4.08964300816383
0.374,4.08671794643431
0.376,4.0837928847048
0.378,4.08086782297528
0.38,4.07794276124576
0.382,4.07501769951624
0.384,4.07218917180266
0.386,4.06937380015269
0.388,4.06655842850272
0.39,4.06374305685275
0.392,4.06092768520279
0.394,4.05811231355281
0.396,4.05531267038639
0.398,4.05255214366528
0.4,4.04979161694418
0.402,4.04703109022307
0.404,4.04427056350196
0.406,4.04151003678086
0.408,4.03874951005975
0.41,4.03622480008101
0.412,4.03380431167618
0.414,4.03138382327136
0.416,4.02896333486653
0.417999999999999,4.02654284646171
0.419999999999999,4.02412235805689
0.421999999999999,4.02172165723458
0.423999999999999,4.01949861028375
0.425999999999999,4.01727556333291
0.427999999999999,4.01505251638208
0.429999999999999,4.01282946943124
0.432,4.01060642248041
0.434,4.00838337552957
0.436,4.00630490467691
0.438,4.00436705143374
0.44,4.00242919819058
0.442,4.00049134494742
0.444,3.99855349170426
0.446,3.9966156384611
0.448,3.99467778521794
0.45,3.99247268096517
0.452,3.99024232158641
0.454,3.98801196220764
0.456,3.98578160282888
0.458,3.98355124345011
0.46,3.98132088407135
0.462,3.97908466758951
0.464,3.97683602641612
0.466,3.97458738524273
0.468,3.97233874406934
0.47,3.97009010289595
0.472,3.96784146172256
0.474,3.96559282054917
0.476,3.96341064214297
0.478,3.96125340917243
0.479999999999999,3.95909617620189
0.481999999999999,3.95693894323135
0.483999999999999,3.95478171026081
0.485999999999999,3.95262447729027
0.487999999999999,3.95043299443309
0.489999999999999,3.94801981862478
0.491999999999999,3.94560664281647
0.493999999999999,3.94319346700816
0.496,3.94078029119985
0.498,3.93836711539154
0.5,3.93595393958323
0.502,3.93347159039787
0.504,3.93093044324055
0.506,3.92838929608323
0.508,3.92584814892591
0.51,3.92330700176858
0.512,3.92076585461126
0.514,3.91822470745394
0.516,3.91566624287322
0.518,3.91310681407294
0.52,3.91054738527266
0.522,3.90798795647239
0.524,3.90542852767211
0.526,3.90286909887184
0.528,3.90032261256609
0.53,3.8977997468604
0.532,3.89527688115472
0.534,3.89275401544903
0.536,3.89023114974334
0.538,3.88770828403765
0.54,3.88518541833196
0.542,3.88245395090755
0.544,3.87965686074887
0.546,3.87685977059018
0.548,3.8740626804315
0.55,3.87126559027281
0.552,3.86846850011413
0.554,3.865732622929
0.556,3.8633011656294
0.558,3.86086970832981
0.56,3.85843825103021
0.562,3.85600679373062
0.564,3.85357533643102
0.566,3.85114387913143
0.568,3.84878589479027
0.57,3.84648240883969
0.572,3.84417892288911
0.574,3.84187543693852
0.576,3.83957195098794
0.578,3.83726846503736
0.58,3.83496497908678
0.582,3.83264356131345
0.583999999999999,3.83032179354384
0.585999999999999,3.82800002577424
0.587999999999999,3.82567825800463
0.589999999999999,3.82335649023502
0.591999999999999,3.82103472246541
0.593999999999999,3.81882632297581
0.595999999999999,3.81679706151787
0.597999999999999,3.81476780005994
0.599999999999999,3.812738538602
0.601999999999999,3.81070927714407
0.603999999999999,3.80868001568613
0.605999999999999,3.8066507542282
0.607999999999999,3.80488287096642
0.609999999999999,3.80318267893
0.611999999999999,3.80148248689358
0.613999999999999,3.79978229485716
0.615999999999999,3.79808210282073
0.617999999999999,3.79638191078431
0.62,3.79472581722913
0.622,3.79324500479586
0.624,3.7917641923626
0.626,3.79028337992933
0.628,3.78880256749607
0.63,3.7873217550628
0.632,3.78584094262954
0.634,3.78444901325346
0.636,3.78311445392446
0.638,3.78177989459546
0.64,3.78044533526646
0.642,3.77911077593746
0.644,3.77777621660846
0.646,3.77643822212437
0.648,3.77486600158863
0.649999999999999,3.77329378105289
0.651999999999999,3.77172156051715
0.653999999999999,3.77014933998141
0.655999999999999,3.76857711944567
0.657999999999999,3.76700489890993
0.659999999999999,3.7655096757458
0.661999999999999,3.76412027148793
0.663999999999999,3.76273086723006
0.665999999999999,3.7613414629722
0.667999999999999,3.75995205871433
0.669999999999999,3.75856265445647
0.671999999999999,3.7571732501986
0.673999999999999,3.7558595220804
0.675999999999999,3.75456152593887
0.677999999999999,3.75326352979735
0.679999999999999,3.75196553365582
0.681999999999999,3.7506675375143
0.683999999999999,3.74936954137277
0.685999999999999,3.74810585814312
0.687999999999999,3.74695411524367
0.689999999999999,3.74580237234421
0.691999999999999,3.74465062944476
0.693999999999999,3.7434988865453
0.695999999999999,3.74234714364584
0.697999999999999,3.74119540074639
0.699999999999999,3.73993813634091
0.701999999999999,3.73862185865486
0.703999999999999,3.73730558096881
0.705999999999999,3.73598930328277
0.707999999999999,3.73467302559672
0.709999999999999,3.73335674791067
0.711999999999999,3.73204574103438
0.713999999999999,3.73083915305439
0.715999999999999,3.7296325650744
0.717999999999999,3.72842597709441
0.719999999999999,3.72721938911442
0.721999999999999,3.72601280113443
0.723999999999999,3.72480621315444
0.725999999999999,3.7235497413769
0.727999999999999,3.72223346359103
0.729999999999999,3.72091718580517
0.731999999999999,3.7196009080193
0.733999999999999,3.71828463023343
0.735999999999999,3.71696835244757
0.737999999999999,3.7156520746617
0.739999999999999,3.71405230645228
0.741999999999999,3.71240695934472
0.743999999999999,3.71076161223717
0.746,3.70911626512961
0.748,3.70747091802205
0.75,3.70582557091449
0.752,3.70426358054848
0.754,3.70292902137115
0.756,3.70159446219382
0.758,3.70025990301649
0.76,3.69892534383916
0.762,3.69759078466182
0.764,3.69625622548449
